@ATTRIBUTE label { deny,allow }

@DATA

200, GET, 273, text, text/javascript, 192.168.4.4, "10:02:34", DEFAULT_PARENT, 578, linkedin, 10.159.155.5, deny
200, GET, 56, text, text/javascript, 173.194.66.95, "10:02:37", DIRECT, 1166, googleapis, 192.168.4.4, allow
200, GET, 72, text, text/javascript, 192.168.4.4, "10:02:37", DEFAULT_PARENT, 1216, googleapis, 10.159.155.5, allow
204, GET, 93, text, text/html, 173.194.34.232, "10:02:37", DIRECT, 546, youtube, 192.168.4.4, allow
204, GET, 95, text, text/html, 192.168.4.4, "10:02:37", DEFAULT_PARENT, 596, youtube, 10.159.10.60, allow
204, GET, 138, video, video/x-flv, 173.194.34.228, "10:03:03", DIRECT, 731, youtube, 192.168.4.4, allow
204, GET, 141, video, video/x-flv, 192.168.4.4, "10:03:03", DEFAULT_PARENT, 781, youtube, 10.159.13.68, allow
302, GET, 58, text, text/html, 68.232.35.121, "10:03:03", DIRECT, 555, gravatar, 10.159.155.5, deny
200, GET, 211, text, text/x-cross-domain-policy, 173.194.30.55, "10:03:04", DIRECT, 685, youtube, 192.168.4.4, deny
302, GET, 133, null, null, 192.168.4.4, "10:03:05", DEFAULT_PARENT, 665, adroll, 10.159.155.5, deny
302, GET, 136, null, null, 176.34.248.5, "10:03:05", DIRECT, 615, adroll, 192.168.4.4, deny
200, GET, 484, text, text/html, 69.171.247.29, "10:03:06", DIRECT, 6126, facebook, 192.168.4.4, deny
200, GET, 496, text, text/html, 192.168.4.4, "10:03:06", DEFAULT_PARENT, 6176, facebook, 10.159.155.5, deny
204, GET, 126, null, null, 107.20.209.197, "10:03:06", DIRECT, 161, betrad, 192.168.4.4, deny
204, GET, 127, null, null, 192.168.4.4, "10:03:06", DEFAULT_PARENT, 211, betrad, 10.159.155.5, deny
200, GET, 55925, text, text/plain, 192.168.4.4, "10:03:34", DEFAULT_PARENT, 326, dropbox, 10.159.232.20, deny
200, POST, 282, application, application/octet-stream, 5.153.13.126, "10:03:34", DIRECT, 586, avast, 192.168.4.4, deny
200, GET, 55717, text, text/plain, 108.160.163.49, "10:04:08", DIRECT, 276, dropbox, 192.168.4.4, deny
200, GET, 246, text, text/plain, 212.96.161.234, "10:04:08", DIRECT, 2219, avg, 192.168.4.4, deny
200, GET, 85510, application, application/octet-stream, 192.168.4.4, "10:04:21", DEFAULT_PARENT, 323, avast, 10.159.163.10, deny
200, GET, 55515, text, text/plain, 192.168.4.4, "10:04:22", DEFAULT_PARENT, 326, dropbox, 10.159.252.13, deny
200, GET, 101, text, text/javascript, 173.194.34.248, "10:04:31", DIRECT, 700, google, 192.168.4.4, deny
304, GET, 68, null, null, 173.194.34.238, "10:04:31", DIRECT, 269, google-analytics, 192.168.4.4, deny
302, GET, 503, image, image/gif, 192.168.4.4, "10:04:34", DEFAULT_PARENT, 1380, smartadserver, 10.159.48.41, deny
302, GET, 109, text, text/plain, 217.163.21.40, "10:04:34", DIRECT, 627, yieldmanager, 192.168.4.4, deny
200, GET, 136, text, text/html, 62.97.112.45, "10:04:49", DIRECT, 2798, codigobarras, 192.168.4.4, deny
200, GET, 78, image, image/png, 91.121.155.13, "10:04:49", DIRECT, 1211, netliga, 10.159.48.41, deny
200, GET, 166, image, image/jpeg, 91.121.155.13, "10:04:49", DIRECT, 24647, netliga, 10.159.48.41, deny
200, GET, 174, image, image, 192.168.4.4, "10:04:49", DEFAULT_PARENT, 29935, netliga, 10.159.48.41, deny
200, GET, 87, text, text/html, 192.168.4.4, "10:04:50", DEFAULT_PARENT, 544, doubleclick, 10.159.48.41, deny
200, GET, 287, text, text/html, 192.168.4.4, "10:04:50", DEFAULT_PARENT, 1586, doubleclick, 10.159.48.41, deny
200, GET, 168, image, image, 91.121.155.13, "10:05:01", DIRECT, 29855, netliga, 192.168.4.4, deny
200, GET, 174, image, image, 91.121.155.13, "10:05:01", DIRECT, 36097, netliga, 192.168.4.4, deny
200, POST, 142, application, application/vnd.google.safebrowsing-update, 192.168.4.4, "10:05:04", DEFAULT_PARENT, 1262, google, 10.159.85.3, deny
200, GET, 106, application, application/vnd.google.safebrowsing-chunk, 173.194.34.233, "10:05:04", DIRECT, 2854, google, 192.168.4.4, deny
200, GET, 111, application, application/vnd.google.safebrowsing-chunk, 192.168.4.4, "10:05:04", DEFAULT_PARENT, 2904, google, 10.159.85.3, deny
200, GET, 55241, text, text/plain, 192.168.4.4, "10:05:04", DEFAULT_PARENT, 326, dropbox, 10.159.80.182, deny
200, GET, 203, text, text/x-cross-domain-policy, 192.168.4.4, "10:05:23", DEFAULT_PARENT, 734, youtube, 10.159.86.208, deny
200, GET, 328, application, application/x-gzip, 212.27.60.27, "10:05:23", DIRECT, 156174, proxad, 192.168.4.4, deny
304, GET, 86, null, null, 91.121.155.13, "10:05:24", DIRECT, 219, netliga, 10.159.48.41, deny
200, GET, 56, image, image/gif, 192.168.4.4, "10:05:24", DEFAULT_PARENT, 560, google-analytics, 10.159.48.41, deny
200, GET, 55819, text, text/plain, 108.160.16.102, "10:05:46", DIRECT, 276, dropbox, 192.168.4.4, deny
200, GET, 95, text, text/javascript, 173.194.34.248, "10:05:47", DIRECT, 581, google, 192.168.4.4, deny
200, GET, 153, application, application/octet-stream, 212.27.60.27, "10:05:49", DIRECT, 61038, proxad, 192.168.4.4, deny
0, GET, 167, null, null, 192.168.4.4, "10:05:49", DEFAULT_PARENT, 0, ovh, 10.159.93.13, deny
200, GET, 126, application, application/x-rpm, 155.210.135.75, "10:05:51", DIRECT, 370231, unizar, 192.168.4.4, deny
200, GET, 401, application, application/x-redhat-package-manager, 131.246.123.4, "10:05:51", DIRECT, 370200, uni-kl, 192.168.4.4, deny
200, GET, 50, image, image/gif, 173.194.34.233, "10:06:26", DIRECT, 510, google-analytics, 192.168.4.4, deny
200, GET, 55, image, image/gif, 192.168.4.4, "10:06:26", DEFAULT_PARENT, 560, google-analytics, 10.159.232.20, deny
200, GET, 393, text, text/html, 173.194.34.226, "10:06:48", DIRECT, 25019, youtube, 192.168.4.4, deny
200, GET, 445, application, application/javascript, 199.59.148.147, "10:06:48", DIRECT, 747, twimg, 192.168.4.4, deny
404, GET, 96, text, text/html, 192.168.4.4, "10:06:55", DEFAULT_PARENT, 642, debian, 10.159.115.15, deny
200, POST, 321, text, text/html, 8.20.213.76, "10:06:55", DIRECT, 841, grooveshark, 192.168.4.4, deny
404, GET, 101, text, text/html, 192.168.4.4, "10:06:57", DEFAULT_PARENT, 643, debian, 10.159.115.15, deny
404, GET, 198, text, text/html, 192.168.4.4, "10:06:57", DEFAULT_PARENT, 620, virtualbox, 10.159.115.15, deny
204, GET, 85, text, text/html, 192.168.4.4, "10:07:00", DEFAULT_PARENT, 530, youtube, 10.159.86.208, deny
404, GET, 94, text, text/html, 192.168.4.4, "10:07:00", DEFAULT_PARENT, 642, debian, 10.159.115.15, deny
404, GET, 49, text, text/html, 195.20.242.89, "10:07:01", DIRECT, 559, debian, 192.168.4.4, deny
404, GET, 90, text, text/html, 192.168.4.4, "10:07:01", DEFAULT_PARENT, 639, debian, 10.159.115.15, deny
404, GET, 40, text, text/html, 212.211.132.32, "10:07:01", DIRECT, 559, debian, 192.168.4.4, deny
404, GET, 206, text, text/html, 192.168.4.4, "10:07:01", DEFAULT_PARENT, 620, virtualbox, 10.159.115.15, deny
404, GET, 201, text, text/html, 192.168.4.4, "10:07:05", DEFAULT_PARENT, 620, virtualbox, 10.159.115.15, deny
200, GET, 258, text, text/xml, 192.168.4.4, "10:07:05", DEFAULT_PARENT, 22050, apple, 10.159.170.7, deny
200, GET, 79, text, text/html, 192.168.4.4, "10:07:19", DEFAULT_PARENT, 5049, creativecdn, 10.159.48.41, deny
304, GET, 101, null, null, 94.23.92.180, "10:07:19", DIRECT, 237, creativecdn, 10.159.48.41, deny
200, GET, 57, image, image/gif, 173.194.34.233, "10:07:21", DIRECT, 510, google-analytics, 192.168.4.4, deny
200, GET, 170, image, image, 91.121.155.13, "10:07:21", DIRECT, 36097, netliga, 192.168.4.4, deny
200, GET, 107, application, application/json, 173.194.34.235, "10:07:35", DIRECT, 5411, googleusercontent, 192.168.4.4, deny
200, GET, 119, application, application/json, 192.168.4.4, "10:07:35", DEFAULT_PARENT, 5461, googleusercontent, 10.159.201.10, deny
200, GET, 82, image, image/jpeg, 192.168.4.4, "10:08:10", DEFAULT_PARENT, 58220, lasprovincias, 10.159.232.20, deny
204, GET, 88, text, text/html, 173.194.34.232, "10:08:11", DIRECT, 546, youtube, 192.168.4.4, deny
200, GET, 1143, image, image/png, 54.225.220.46, "10:09:36", DIRECT, 63466, dropboxusercontent, 10.159.13.68, deny
204, GET, 52, text, text/html, 173.194.34.233, "10:09:36", DIRECT, 274, google, 192.168.4.4, deny
200, POST, 6574, audio, audio/mpeg, 192.168.4.4, "10:17:59", DEFAULT_PARENT, 10701328, grooveshark, 10.159.52.182, deny
200, GET, 53, image, image/gif, 192.168.4.4, "10:17:59", DEFAULT_PARENT, 560, google-analytics, 10.159.93.13, deny
200, GET, 49, image, image/jpeg, 90.84.53.18, "10:18:04", DIRECT, 7122, sport, 10.159.154.21, deny
200, GET, 48, image, image/jpeg, 90.84.53.57, "10:18:04", DIRECT, 12512, sport, 10.159.154.21, deny
304, GET, 226, null, null, 173.194.66.82, "10:22:31", DIRECT, 276, googlecode, 10.159.232.20, deny
200, GET, 381, image, image/png, 173.194.34.235, "10:22:31", DIRECT, 26011, blogspot, 10.159.20.83, deny
200, GET, 91000, application, application/octet-stream, 192.168.4.4, "10:23:11", DEFAULT_PARENT, 323, avast, 10.159.80.136, deny
200, GET, 149, application, application/x-shockwave-flash, 192.168.4.4, "10:23:11", DEFAULT_PARENT, 496, serving-sys, 10.159.154.21, deny
301, GET, 356, text, text/html, 192.168.4.4, "10:23:35", DEFAULT_PARENT, 550, sourceforge, 10.159.113.20, allow
200, GET, 131, text, text/html, 95.131.12.202, "10:23:36", DIRECT, 2914, qservz, 192.168.4.4, allow
304, GET, 17, application, application/x-shockwave-flash, 213.99.54.20, "10:23:38", DIRECT, 385, canalplus, 192.168.4.4, allow
304, GET, 50, image, image/jpeg, 192.168.4.4, "10:23:38", DEFAULT_PARENT, 397, fbcdn, 10.159.154.21, allow
200, POST, 323, text, text/html, 8.20.213.76, "10:24:01", DIRECT, 841, grooveshark, 192.168.4.4, deny
200, GET, 51, image, image/gif, 192.168.4.4, "10:24:01", DEFAULT_PARENT, 390, marca, 10.159.194.18, deny
304, GET, 49, image, image/jpeg, 90.84.53.83, "10:25:34", DIRECT, 374, mundodeportivo, 10.159.194.18, deny
304, GET, 51, application, application/x-javascript, 192.168.4.4, "10:25:34", DEFAULT_PARENT, 492, mundodeportivo, 10.159.194.18, deny
304, GET, 46, image, image/jpeg, 90.84.53.83, "10:25:34", DIRECT, 374, mundodeportivo, 10.159.194.18, deny
304, GET, 57, image, image/png, 90.84.53.66, "10:25:34", DIRECT, 373, mundodeportivo, 10.159.194.18, deny
200, GET, 52, image, image/gif, 193.110.12.196, "10:26:02", DIRECT, 320, elmundo, 192.168.4.4, deny
204, GET, 45, null, null, 192.168.4.4, "10:26:02", DEFAULT_PARENT, 408, scorecardresearch, 10.159.194.18, deny
200, GET, 40, image, image/png, 94.23.84.229, "10:26:07", DIRECT, 783, corbipiquer, 10.159.213.23, deny
200, GET, 41, image, image/png, 94.23.84.229, "10:26:07", DIRECT, 839, corbipiquer, 10.159.213.23, deny
