@ATTRIBUTE label { deny,allow,no label }

@DATA

200, GET, 267, text, text/javascript, 46.228.164.11, "08:31:07", DIRECT, 5178, turn, 192.168.4.4, no label
200, GET, 279, text, text/javascript, 192.168.4.4, "08:31:07", DEFAULT_PARENT, 5258, turn, 10.159.155.5, no label
200, GET, 143, application, application/x-javascript, 2.16.43.231, "08:31:07", DIRECT, 1754, betrad, 192.168.4.4, no label
200, GET, 462, text, text/css, 216.87.32.148, "08:31:07", DIRECT, 7513, hostirian, 192.168.4.4, no label
200, GET, 466, text, text/css, 192.168.4.4, "08:31:07", DEFAULT_PARENT, 7563, hostirian, 10.159.155.5, no label
200, GET, 189, application, application/x-javascript, 192.168.4.4, "08:31:07", DEFAULT_PARENT, 1804, betrad, 10.159.155.5, no label
204, GET, 57, null, null, 90.84.53.64, "08:31:08", DIRECT, 358, scorecardresearch, 192.168.4.4, no label
204, GET, 59, null, null, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 408, scorecardresearch, 10.159.155.5, no label
200, GET, 517, application, application/octet-stream, 8.27.153.126, "08:31:08", DIRECT, 845831, windowsupdate, 192.168.4.4, no label
200, GET, 311, application, application/x-javascript, 216.87.32.148, "08:31:08", DIRECT, 2161, hostirian, 192.168.4.4, no label
200, GET, 315, application, application/x-javascript, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 2211, hostirian, 10.159.155.5, no label
200, GET, 306, application, application/x-javascript, 216.87.32.148, "08:31:08", DIRECT, 1156, hostirian, 192.168.4.4, no label
302, GET, 118, text, text/plain, 195.54.48.9, "08:31:08", DIRECT, 1063, weborama, 192.168.4.4, no label
302, GET, 121, text, text/plain, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 1143, weborama, 10.159.155.5, no label
200, GET, 351, application, application/x-javascript, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 1206, hostirian, 10.159.155.5, no label
200, GET, 98, text, text/html, 173.194.34.237, "08:31:08", DIRECT, 598, doubleclick, 192.168.4.4, no label
200, GET, 103, text, text/html, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 648, doubleclick, 10.159.155.5, no label
200, GET, 465, image, image/gif, 8.18.46.27, "08:31:08", DIRECT, 404, yieldbuild, 192.168.4.4, no label
200, GET, 468, image, image/gif, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 454, yieldbuild, 10.159.155.5, no label
200, GET, 106, image, image/gif, 91.216.195.3, "08:31:08", DIRECT, 897, weborama, 192.168.4.4, no label
200, GET, 110, image, image/gif, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 977, weborama, 10.159.155.5, no label
200, GET, 136, application, application/x-shockwave-flash, 93.184.221.13, "08:31:08", DIRECT, 47036, weborama, 192.168.4.4, no label
200, GET, 153, application, application/x-shockwave-flash, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 47086, weborama, 10.159.155.5, no label
200, GET, 428, text, text/html, 173.194.34.233, "08:31:08", DIRECT, 28548, youtube, 192.168.4.4, no label
200, GET, 767, application, application/octet-stream, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 31329, windowsupdate, 10.159.76.30, no label
200, GET, 485, text, text/html, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 28598, youtube, 10.159.155.5, no label
200, GET, 334, text, text/javascript, 94.245.12.179, "08:31:08", DIRECT, 8822, atdmt, 192.168.4.4, no label
200, GET, 344, text, text/javascript, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 8872, atdmt, 10.159.155.5, no label
200, GET, 621, application, application/x-javascript, 216.87.32.148, "08:31:08", DIRECT, 26962, hostirian, 192.168.4.4, no label
200, GET, 636, application, application/x-javascript, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 27012, hostirian, 10.159.155.5, no label
302, GET, 162, null, null, 5.9.122.194, "08:31:08", DIRECT, 465, rutarget, 192.168.4.4, no label
302, GET, 165, null, null, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 545, rutarget, 10.159.155.5, no label
200, GET, 930, application, application/x-javascript, 216.87.32.148, "08:31:08", DIRECT, 95235, hostirian, 192.168.4.4, no label
200, GET, 538, image, image/gif, 173.234.240.90, "08:31:08", DIRECT, 261, pingdom, 192.168.4.4, no label
200, GET, 542, image, image/gif, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 341, pingdom, 10.159.155.5, no label
200, GET, 334, text, text/css, 216.87.32.148, "08:31:08", DIRECT, 5874, hostirian, 192.168.4.4, no label
200, GET, 337, text, text/css, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 5924, hostirian, 10.159.155.5, no label
200, GET, 998, application, application/x-javascript, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 95285, hostirian, 10.159.155.5, no label
200, GET, 621, text, text/css, 216.87.32.148, "08:31:08", DIRECT, 20443, hostirian, 192.168.4.4, no label
200, GET, 100, image, image/png, 173.194.34.237, "08:31:08", DIRECT, 570, doubleclick, 192.168.4.4, no label
200, GET, 103, image, image/png, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 620, doubleclick, 10.159.155.5, no label
200, GET, 667, text, text/css, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 20493, hostirian, 10.159.155.5, no label
200, GET, 704, text, text/javascript, 69.172.216.55, "08:31:08", DIRECT, 31985, adsafeprotected, 192.168.4.4, no label
200, GET, 727, text, text/javascript, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 32065, adsafeprotected, 10.159.155.5, no label
404, GET, 1019, text, text/html, 216.87.32.148, "08:31:08", DIRECT, 9563, hostirian, 192.168.4.4, no label
404, GET, 1035, text, text/html, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 9643, hostirian, 10.159.155.5, no label
204, GET, 134, null, null, 184.73.217.30, "08:31:08", DIRECT, 161, betrad, 192.168.4.4, no label
204, GET, 136, null, null, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 211, betrad, 10.159.155.5, no label
200, GET, 261, application, application/x-shockwave-flash, 90.84.53.18, "08:31:08", DIRECT, 28993, atdmt, 192.168.4.4, no label
200, GET, 269, application, application/x-shockwave-flash, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 29043, atdmt, 10.159.155.5, no label
200, GET, 310, text, text/css, 216.87.32.148, "08:31:08", DIRECT, 4785, hostirian, 192.168.4.4, no label
200, GET, 315, text, text/css, 192.168.4.4, "08:31:08", DEFAULT_PARENT, 4835, hostirian, 10.159.155.5, no label
404, GET, 1055, text, text/html, 216.87.32.148, "08:31:09", DIRECT, 9563, hostirian, 192.168.4.4, no label
404, GET, 1073, text, text/html, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 9643, hostirian, 10.159.155.5, no label
200, GET, 312, application, application/x-javascript, 216.87.32.148, "08:31:09", DIRECT, 5624, hostirian, 192.168.4.4, no label
200, GET, 309, application, application/x-javascript, 216.87.32.148, "08:31:09", DIRECT, 5298, hostirian, 192.168.4.4, no label
200, GET, 316, application, application/x-javascript, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 5674, hostirian, 10.159.155.5, no label
200, GET, 314, application, application/x-javascript, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 5348, hostirian, 10.159.155.5, no label
204, GET, 154, text, text/html, 74.125.175.23, "08:31:09", DIRECT, 274, youtube, 192.168.4.4, no label
200, GET, 194, text, text/x-cross-domain-policy, 74.125.175.23, "08:31:09", DIRECT, 685, youtube, 192.168.4.4, no label
204, GET, 156, text, text/html, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 324, youtube, 10.159.155.5, no label
200, GET, 198, text, text/x-cross-domain-policy, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 735, youtube, 10.159.155.5, no label
302, GET, 231, null, null, 69.172.216.55, "08:31:09", DIRECT, 302, adsafeprotected, 192.168.4.4, no label
302, GET, 233, null, null, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 352, adsafeprotected, 10.159.155.5, no label
200, GET, 231, image, image/gif, 69.172.216.55, "08:31:09", DIRECT, 299, adsafeprotected, 192.168.4.4, no label
200, GET, 233, image, image/gif, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 349, adsafeprotected, 10.159.155.5, no label
200, GET, 75, image, image/gif, 173.194.34.224, "08:31:09", DIRECT, 510, google-analytics, 192.168.4.4, no label
200, GET, 118, image, image/gif, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 560, google-analytics, 10.159.155.5, no label
200, GET, 627, application, application/x-javascript, 216.87.32.148, "08:31:09", DIRECT, 29691, hostirian, 192.168.4.4, no label
200, GET, 195, text, text/html, 173.194.34.239, "08:31:09", DIRECT, 1724, gstatic, 192.168.4.4, no label
200, GET, 203, text, text/html, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 1774, gstatic, 10.159.155.5, no label
200, GET, 637, application, application/x-javascript, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 29741, hostirian, 10.159.155.5, no label
200, GET, 155, text, text/html, 90.84.53.66, "08:31:09", DIRECT, 4700, turn, 192.168.4.4, no label
200, GET, 168, text, text/html, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 4750, turn, 10.159.155.5, no label
200, GET, 88, text, text/html, 91.216.63.240, "08:31:09", DIRECT, 496, elpais, 192.168.4.4, no label
200, GET, 91, text, text/html, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 576, elpais, 10.159.146.56, no label
304, GET, 47, application, application/x-javascript, 2.16.43.231, "08:31:09", DIRECT, 390, betrad, 192.168.4.4, no label
304, GET, 50, application, application/x-javascript, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 440, betrad, 10.159.155.5, no label
204, GET, 130, null, null, 184.73.217.30, "08:31:09", DIRECT, 161, betrad, 192.168.4.4, no label
204, GET, 133, null, null, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 211, betrad, 10.159.155.5, no label
200, GET, 150, image, image/gif, 8.18.46.27, "08:31:09", DIRECT, 404, yieldbuild, 192.168.4.4, no label
200, GET, 153, image, image/gif, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 454, yieldbuild, 10.159.155.5, no label
200, GET, 632, image, image/jpeg, 216.87.32.148, "08:31:09", DIRECT, 35997, hostirian, 10.159.155.5, no label
302, GET, 544, text, text/html, 216.93.180.161, "08:31:09", DIRECT, 604, trackalyzer, 192.168.4.4, no label
302, GET, 586, text, text/html, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 654, trackalyzer, 10.159.155.5, no label
200, GET, 230, image, image/gif, 69.172.216.55, "08:31:09", DIRECT, 299, adsafeprotected, 192.168.4.4, no label
200, GET, 235, image, image/gif, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 349, adsafeprotected, 10.159.155.5, no label
200, GET, 122, text, text/javascript, 173.194.34.237, "08:31:09", DIRECT, 962, doubleclick, 192.168.4.4, no label
200, GET, 126, text, text/javascript, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 1012, doubleclick, 10.159.155.5, no label
200, GET, 729, image, image/jpeg, 216.87.32.148, "08:31:09", DIRECT, 36279, hostirian, 192.168.4.4, no label
200, GET, 737, image, image/jpeg, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 36329, hostirian, 10.159.155.5, no label
404, GET, 160, image, image/png, 173.194.34.226, "08:31:09", DIRECT, 2162, ytimg, 10.159.155.5, no label
200, GET, 763, image, image/jpeg, 216.87.32.148, "08:31:09", DIRECT, 19408, hostirian, 192.168.4.4, no label
200, GET, 771, image, image/jpeg, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 19458, hostirian, 10.159.155.5, no label
404, GET, 136, image, image/png, 173.194.34.227, "08:31:09", DIRECT, 2162, ytimg, 10.159.155.5, no label
200, GET, 832, image, image/jpeg, 216.87.32.148, "08:31:09", DIRECT, 24099, hostirian, 192.168.4.4, no label
200, GET, 840, image, image/jpeg, 192.168.4.4, "08:31:09", DEFAULT_PARENT, 24149, hostirian, 10.159.155.5, no label
200, GET, 318, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 4438, hostirian, 10.159.155.5, no label
200, GET, 60, text, text/html, 173.194.78.94, "08:31:10", DIRECT, 755, google, 192.168.4.4, no label
200, GET, 66, text, text/html, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 805, google, 10.159.46.201, no label
204, GET, 51, text, text/html, 173.194.34.225, "08:31:10", DIRECT, 274, google, 192.168.4.4, no label
204, GET, 52, text, text/html, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 324, google, 10.159.155.5, no label
200, GET, 419, application, application/x-javascript, 54.243.202.10, "08:31:10", DIRECT, 8572, pinterest, 192.168.4.4, no label
200, GET, 185, application, application/x-shockwave-flash, 173.194.34.233, "08:31:10", DIRECT, 4953, youtube, 192.168.4.4, no label
200, GET, 191, application, application/x-shockwave-flash, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 5003, youtube, 10.159.155.5, no label
200, GET, 437, application, application/x-javascript, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 8622, pinterest, 10.159.155.5, no label
200, GET, 745, image, image/jpeg, 216.87.32.148, "08:31:10", DIRECT, 23861, hostirian, 192.168.4.4, no label
200, GET, 750, image, image/jpeg, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 23911, hostirian, 10.159.155.5, no label
200, GET, 328, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 1470, hostirian, 10.159.155.5, no label
304, GET, 69, null, null, 173.194.78.99, "08:31:10", DIRECT, 269, google, 192.168.4.4, no label
304, GET, 70, null, null, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 319, google, 10.159.155.5, no label
200, GET, 722, image, image/png, 216.87.32.156, "08:31:10", DIRECT, 17681, 32, 192.168.4.4, no label
200, GET, 1110, image, image/png, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 17761, 32, 10.159.155.5, no label
200, GET, 1155, image, image/jpeg, 216.87.32.148, "08:31:10", DIRECT, 22944, hostirian, 192.168.4.4, no label
200, GET, 1162, image, image/jpeg, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 22994, hostirian, 10.159.155.5, no label
200, GET, 159, text, text/html, 213.201.83.138, "08:31:10", DIRECT, 27104, valencia, 192.168.4.4, no label
200, GET, 172, text, text/html, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 27154, valencia, 10.159.46.201, no label
200, GET, 465, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 14957, hostirian, 10.159.155.5, no label
200, GET, 37, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 1679, valencia, 192.168.4.4, no label
200, GET, 41, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 1729, valencia, 10.159.46.201, no label
200, GET, 40, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 1829, valencia, 192.168.4.4, no label
200, GET, 43, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 1879, valencia, 10.159.46.201, no label
200, GET, 49, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 4697, valencia, 192.168.4.4, no label
200, GET, 52, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 4747, valencia, 10.159.46.201, no label
200, GET, 49, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 9165, valencia, 192.168.4.4, no label
200, GET, 54, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 9215, valencia, 10.159.46.201, no label
200, GET, 327, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 4184, hostirian, 10.159.155.5, no label
200, GET, 309, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 4173, hostirian, 10.159.155.5, no label
200, GET, 48, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 5778, valencia, 192.168.4.4, no label
200, GET, 51, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 5828, valencia, 10.159.46.201, no label
200, GET, 66, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 18878, valencia, 192.168.4.4, no label
200, GET, 299, application, application/javascript, 23.21.114.16, "08:31:10", DIRECT, 538, pinterest, 192.168.4.4, no label
200, GET, 26, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 2440, valencia, 192.168.4.4, no label
200, GET, 302, application, application/javascript, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 588, pinterest, 10.159.155.5, no label
200, GET, 72, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 18928, valencia, 10.159.46.201, no label
200, GET, 33, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 2490, valencia, 10.159.46.201, no label
200, GET, 462, image, image/gif, 216.87.32.148, "08:31:10", DIRECT, 7758, hostirian, 10.159.155.5, no label
200, GET, 50, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 8527, valencia, 192.168.4.4, no label
200, GET, 54, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 8577, valencia, 10.159.46.201, no label
200, GET, 31, text, text/css, 213.201.83.138, "08:31:10", DIRECT, 1236, valencia, 192.168.4.4, no label
200, GET, 313, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 4292, hostirian, 10.159.155.5, no label
200, GET, 35, application, application/octet-stream, 213.201.83.138, "08:31:10", DIRECT, 1966, valencia, 192.168.4.4, no label
200, GET, 36, application, application/octet-stream, 213.201.83.138, "08:31:10", DIRECT, 5362, valencia, 192.168.4.4, no label
200, GET, 39, application, application/octet-stream, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 2016, valencia, 10.159.46.201, no label
200, GET, 436, text, text/html, 69.171.247.29, "08:31:10", DIRECT, 6134, facebook, 192.168.4.4, no label
200, GET, 45, application, application/octet-stream, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 5412, valencia, 10.159.46.201, no label
200, GET, 449, text, text/html, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 6184, facebook, 10.159.155.5, no label
200, GET, 71, text, text/css, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 1286, valencia, 10.159.46.201, no label
200, GET, 51, application, application/octet-stream, 213.201.83.138, "08:31:10", DIRECT, 4582, valencia, 192.168.4.4, no label
200, GET, 223, image, image/gif, 69.172.216.55, "08:31:10", DIRECT, 299, adsafeprotected, 192.168.4.4, no label
200, GET, 55, application, application/octet-stream, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 4632, valencia, 10.159.46.201, no label
200, GET, 226, image, image/gif, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 349, adsafeprotected, 10.159.155.5, no label
200, GET, 24, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 1024, valencia, 10.159.46.201, no label
200, GET, 83, application, application/octet-stream, 213.201.83.138, "08:31:10", DIRECT, 32907, valencia, 192.168.4.4, no label
200, GET, 26, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 638, valencia, 10.159.46.201, no label
200, GET, 93, application, application/octet-stream, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 32957, valencia, 10.159.46.201, no label
200, GET, 26, image, image/jpeg, 213.201.83.138, "08:31:10", DIRECT, 1154, valencia, 10.159.46.201, no label
200, GET, 34, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 523, valencia, 10.159.46.201, no label
200, GET, 785, image, image/jpeg, 216.87.32.148, "08:31:10", DIRECT, 54380, hostirian, 10.159.155.5, no label
200, GET, 26, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 2018, valencia, 10.159.46.201, no label
200, GET, 188, application, application/x-shockwave-flash, 173.194.34.233, "08:31:10", DIRECT, 4678, youtube, 192.168.4.4, no label
200, GET, 191, application, application/x-shockwave-flash, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 4728, youtube, 10.159.155.5, no label
200, GET, 61, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 36376, valencia, 10.159.46.201, no label
200, GET, 34, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 5744, valencia, 10.159.46.201, deny
200, GET, 41, image, image/jpeg, 213.201.83.138, "08:31:10", DIRECT, 8513, valencia, 10.159.46.201, no label
200, GET, 325, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 520, hostirian, 192.168.4.4, no label
200, GET, 312, image, image/jpeg, 216.87.32.148, "08:31:10", DIRECT, 737, hostirian, 192.168.4.4, no label
200, GET, 27, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 3080, valencia, 10.159.46.201, no label
200, GET, 258, image, image/gif, 128.30.52.37, "08:31:10", DIRECT, 2480, w3, 10.159.46.201, no label
200, GET, 309, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 4734, hostirian, 10.159.155.5, no label
200, GET, 368, image, image/png, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 570, hostirian, 10.159.155.5, no label
200, GET, 352, image, image/jpeg, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 787, hostirian, 10.159.155.5, no label
200, GET, 55866, text, text/plain, 108.160.162.37, "08:31:10", DIRECT, 276, dropbox, 192.168.4.4, no label
200, GET, 309, image, image/png, 216.87.32.148, "08:31:10", DIRECT, 4065, hostirian, 10.159.155.5, no label
200, GET, 97, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 42025, valencia, 10.159.46.201, no label
200, GET, 28, image, image/gif, 213.201.83.138, "08:31:10", DIRECT, 488, valencia, 10.159.46.201, deny
200, GET, 55904, text, text/plain, 192.168.4.4, "08:31:10", DEFAULT_PARENT, 326, dropbox, 10.159.131.11, no label
200, GET, 319, image, image/png, 216.87.32.148, "08:31:11", DIRECT, 1587, hostirian, 10.159.155.5, no label
200, GET, 459, text, text/html, 69.171.247.29, "08:31:11", DIRECT, 6260, facebook, 192.168.4.4, no label
200, GET, 471, text, text/html, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 6310, facebook, 10.159.155.5, no label
200, GET, 773, image, image/png, 216.87.32.148, "08:31:11", DIRECT, 46702, hostirian, 10.159.155.5, no label
304, GET, 63, null, null, 173.194.34.224, "08:31:11", DIRECT, 269, google-analytics, 192.168.4.4, no label
304, GET, 65, null, null, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 319, google-analytics, 10.159.46.201, no label
200, GET, 413, image, image/x-icon, 66.211.109.24, "08:31:11", DIRECT, 830, hubpages, 10.159.155.5, no label
304, GET, 136, text, text/html, 54.243.202.10, "08:31:11", DIRECT, 422, pinterest, 192.168.4.4, no label
304, GET, 137, text, text/html, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 472, pinterest, 10.159.155.5, no label
200, GET, 877, text, text/html, 216.87.32.156, "08:31:11", DIRECT, 34301, 32, 192.168.4.4, no label
200, GET, 51, image, image/gif, 173.194.34.224, "08:31:11", DIRECT, 510, google-analytics, 192.168.4.4, no label
200, GET, 895, text, text/html, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 34381, 32, 10.159.155.5, no label
200, GET, 92, image, image/gif, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 560, google-analytics, 10.159.46.201, no label
200, GET, 266, application, application/json, 78.31.12.120, "08:31:11", DIRECT, 1239, spotify, 192.168.4.4, no label
200, GET, 269, application, application/json, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 1289, spotify, 10.159.49.111, no label
200, GET, 136, image, image/jpeg, 173.194.34.238, "08:31:11", DIRECT, 18840, ytimg, 10.159.155.5, no label
200, GET, 94, image, image/x-icon, 213.201.83.138, "08:31:11", DIRECT, 42507, valencia, 10.159.46.201, no label
200, GET, 324, null, null, 23.21.114.16, "08:31:11", DIRECT, 278, pinterest, 192.168.4.4, no label
200, GET, 326, null, null, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 328, pinterest, 10.159.155.5, no label
304, GET, 69, null, null, 173.194.34.224, "08:31:11", DIRECT, 268, ytimg, 192.168.4.4, no label
304, GET, 71, null, null, 192.168.4.4, "08:31:11", DEFAULT_PARENT, 318, ytimg, 10.159.155.5, no label
200, GET, 489, text, text/css, 216.87.32.156, "08:31:12", DIRECT, 10194, 32, 192.168.4.4, no label
200, GET, 494, text, text/css, 192.168.4.4, "08:31:12", DEFAULT_PARENT, 10244, 32, 10.159.155.5, no label
200, GET, 529, text, text/html, 216.87.32.156, "08:31:12", DIRECT, 860, 32, 192.168.4.4, no label
200, GET, 532, text, text/html, 192.168.4.4, "08:31:12", DEFAULT_PARENT, 910, 32, 10.159.155.5, no label
200, GET, 133, image, image/jpeg, 173.194.34.224, "08:31:12", DIRECT, 16686, ytimg, 10.159.155.5, no label
200, GET, 508, application, application/octet-stream, 8.27.153.126, "08:31:12", DIRECT, 845831, windowsupdate, 192.168.4.4, no label
200, GET, 748, application, application/octet-stream, 192.168.4.4, "08:31:13", DEFAULT_PARENT, 274897, windowsupdate, 10.159.76.30, no label
200, GET, 809, text, text/plain, 216.87.32.148, "08:31:13", DIRECT, 90367, hostirian, 10.159.155.5, no label
200, HEAD, 77, application, application/octet-stream, 8.27.153.126, "08:31:13", DIRECT, 379, windowsupdate, 192.168.4.4, no label
200, HEAD, 79, application, application/octet-stream, 192.168.4.4, "08:31:13", DEFAULT_PARENT, 464, windowsupdate, 10.159.76.30, no label
200, HEAD, 158, application, application/octet-stream, 8.27.153.126, "08:31:13", DIRECT, 380, windowsupdate, 192.168.4.4, no label
200, HEAD, 160, application, application/octet-stream, 192.168.4.4, "08:31:13", DEFAULT_PARENT, 465, windowsupdate, 10.159.76.30, no label
200, GET, 584, application, application/octet-stream, 8.27.153.126, "08:31:14", DIRECT, 845831, windowsupdate, 192.168.4.4, no label
200, GET, 906, application, application/octet-stream, 192.168.4.4, "08:31:14", DEFAULT_PARENT, 845881, windowsupdate, 10.159.76.30, no label
200, GET, 439, application, application/json, 69.171.247.29, "08:31:14", DIRECT, 932, facebook, 192.168.4.4, no label
200, GET, 443, application, application/json, 192.168.4.4, "08:31:14", DEFAULT_PARENT, 982, facebook, 10.159.49.111, no label
200, GET, 238, image, image/gif, 69.172.216.55, "08:31:15", DIRECT, 299, adsafeprotected, 192.168.4.4, no label
200, GET, 241, image, image/gif, 192.168.4.4, "08:31:15", DEFAULT_PARENT, 349, adsafeprotected, 10.159.155.5, no label
200, GET, 67, text, text/html, 91.216.63.241, "08:31:15", DIRECT, 443, elpais, 192.168.4.4, no label
200, GET, 70, text, text/html, 192.168.4.4, "08:31:15", DEFAULT_PARENT, 523, elpais, 10.159.146.56, no label
200, GET, 102, application, application/x-javascript, 91.216.63.240, "08:31:15", DIRECT, 5871, elpais, 192.168.4.4, no label
200, GET, 114, application, application/x-javascript, 192.168.4.4, "08:31:15", DEFAULT_PARENT, 5921, elpais, 10.159.146.56, no label
302, GET, 33, text, text/html, 91.216.63.240, "08:31:16", DIRECT, 514, elpais, 192.168.4.4, no label
302, GET, 36, text, text/html, 192.168.4.4, "08:31:16", DEFAULT_PARENT, 564, elpais, 10.159.146.56, no label
200, GET, 94, image, image/gif, 91.216.63.240, "08:31:16", DIRECT, 410, elpais, 192.168.4.4, no label
200, GET, 136, image, image/gif, 192.168.4.4, "08:31:16", DEFAULT_PARENT, 460, elpais, 10.159.146.56, no label
204, GET, 70, text, text/html, 173.194.78.94, "08:31:16", DIRECT, 332, google, 192.168.4.4, no label
204, GET, 73, text, text/html, 192.168.4.4, "08:31:16", DEFAULT_PARENT, 382, google, 10.159.46.201, no label
204, GET, 120, text, text/html, 173.194.78.94, "08:31:16", DIRECT, 332, google, 192.168.4.4, no label
204, GET, 122, text, text/html, 192.168.4.4, "08:31:16", DEFAULT_PARENT, 382, google, 10.159.46.201, no label
403, GET, 2, text, text/html, 11.00.11, "08:31:16", NONE, 17939, box, 10.159.49.111, no label
200, GET, 453, application, application/octet-stream, 8.27.153.126, "08:31:18", DIRECT, 797702, windowsupdate, 192.168.4.4, no label
200, GET, 691, application, application/octet-stream, 192.168.4.4, "08:31:19", DEFAULT_PARENT, 218321, windowsupdate, 10.159.76.30, no label
